countyFIPS,County Name,State,StateFIPS,Dates,cases,deaths,population,new_cases,new_deaths
6049,Modoc County,CA,6,2022-12-28,931,9,8841,0.0,0.0
6049,Modoc County,CA,6,2022-12-29,931,9,8841,0.0,0.0
6049,Modoc County,CA,6,2022-12-30,931,9,8841,0.0,0.0
6049,Modoc County,CA,6,2022-12-31,931,9,8841,0.0,0.0
6049,Modoc County,CA,6,2023-01-01,931,9,8841,0.0,0.0
6049,Modoc County,CA,6,2023-01-02,931,9,8841,0.0,0.0
6051,Mono County,CA,6,2022-05-30,3036,6,14444,1.0,0.0
6051,Mono County,CA,6,2022-05-31,3036,6,14444,0.0,0.0
6051,Mono County,CA,6,2022-06-01,3037,6,14444,1.0,0.0
6051,Mono County,CA,6,2022-06-02,3037,6,14444,0.0,0.0
6051,Mono County,CA,6,2022-06-03,3037,6,14444,0.0,0.0
6051,Mono County,CA,6,2022-06-04,3037,6,14444,0.0,0.0
6051,Mono County,CA,6,2022-06-05,3037,6,14444,0.0,0.0
6051,Mono County,CA,6,2022-06-06,3044,6,14444,7.0,0.0
6051,Mono County,CA,6,2022-06-07,3044,6,14444,0.0,0.0
6051,Mono County,CA,6,2022-06-08,3044,6,14444,0.0,0.0
6051,Mono County,CA,6,2022-06-09,3044,6,14444,0.0,0.0
6051,Mono County,CA,6,2022-06-10,3052,6,14444,8.0,0.0
6051,Mono County,CA,6,2022-06-11,3052,6,14444,0.0,0.0
6051,Mono County,CA,6,2022-06-12,3060,6,14444,8.0,0.0
6051,Mono County,CA,6,2022-06-13,3060,6,14444,0.0,0.0
6051,Mono County,CA,6,2022-06-14,3062,6,14444,2.0,0.0
6051,Mono County,CA,6,2022-06-15,3066,6,14444,4.0,0.0
6051,Mono County,CA,6,2022-06-16,3066,6,14444,0.0,0.0
6051,Mono County,CA,6,2022-06-17,3071,7,14444,5.0,1.0
6051,Mono County,CA,6,2022-06-18,3072,7,14444,1.0,0.0
6051,Mono County,CA,6,2022-06-19,3072,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-06-20,3073,7,14444,1.0,0.0
6051,Mono County,CA,6,2022-06-21,3074,7,14444,1.0,0.0
6051,Mono County,CA,6,2022-06-22,3075,7,14444,1.0,0.0
6051,Mono County,CA,6,2022-06-23,3076,7,14444,1.0,0.0
6051,Mono County,CA,6,2022-06-24,3077,7,14444,1.0,0.0
6051,Mono County,CA,6,2022-06-25,3077,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-06-26,3078,7,14444,1.0,0.0
6051,Mono County,CA,6,2022-06-27,3081,7,14444,3.0,0.0
6051,Mono County,CA,6,2022-06-28,3081,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-06-29,3101,7,14444,20.0,0.0
6051,Mono County,CA,6,2022-06-30,3108,7,14444,7.0,0.0
6051,Mono County,CA,6,2022-07-01,3108,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-07-02,3110,7,14444,2.0,0.0
6051,Mono County,CA,6,2022-07-03,3118,7,14444,8.0,0.0
6051,Mono County,CA,6,2022-07-04,3121,7,14444,3.0,0.0
6051,Mono County,CA,6,2022-07-05,3122,7,14444,1.0,0.0
6051,Mono County,CA,6,2022-07-06,3124,7,14444,2.0,0.0
6051,Mono County,CA,6,2022-07-07,3127,7,14444,3.0,0.0
6051,Mono County,CA,6,2022-07-08,3128,7,14444,1.0,0.0
6051,Mono County,CA,6,2022-07-09,3129,7,14444,1.0,0.0
6051,Mono County,CA,6,2022-07-10,3131,7,14444,2.0,0.0
6051,Mono County,CA,6,2022-07-11,3131,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-07-12,3131,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-07-13,3131,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-07-14,3135,7,14444,4.0,0.0
6051,Mono County,CA,6,2022-07-15,3135,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-07-16,3135,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-07-17,3137,7,14444,2.0,0.0
6051,Mono County,CA,6,2022-07-18,3137,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-07-19,3141,7,14444,4.0,0.0
6051,Mono County,CA,6,2022-07-20,3141,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-07-21,3141,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-07-22,3145,7,14444,4.0,0.0
6051,Mono County,CA,6,2022-07-23,3148,7,14444,3.0,0.0
6051,Mono County,CA,6,2022-07-24,3148,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-07-25,3148,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-07-26,3148,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-07-27,3155,7,14444,7.0,0.0
6051,Mono County,CA,6,2022-07-28,3155,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-07-29,3157,7,14444,2.0,0.0
6051,Mono County,CA,6,2022-07-30,3157,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-07-31,3157,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-08-01,3157,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-08-02,3160,7,14444,3.0,0.0
6051,Mono County,CA,6,2022-08-03,3161,7,14444,1.0,0.0
6051,Mono County,CA,6,2022-08-04,3161,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-08-05,3162,7,14444,1.0,0.0
6051,Mono County,CA,6,2022-08-06,3164,7,14444,2.0,0.0
6051,Mono County,CA,6,2022-08-07,3164,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-08-08,3165,7,14444,1.0,0.0
6051,Mono County,CA,6,2022-08-09,3169,7,14444,4.0,0.0
6051,Mono County,CA,6,2022-08-10,3169,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-08-11,3170,7,14444,1.0,0.0
6051,Mono County,CA,6,2022-08-12,3173,7,14444,3.0,0.0
6051,Mono County,CA,6,2022-08-13,3173,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-08-14,3175,7,14444,2.0,0.0
6051,Mono County,CA,6,2022-08-15,3175,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-08-16,3176,7,14444,1.0,0.0
6051,Mono County,CA,6,2022-08-17,3177,7,14444,1.0,0.0
6051,Mono County,CA,6,2022-08-18,3177,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-08-19,3179,7,14444,2.0,0.0
6051,Mono County,CA,6,2022-08-20,3179,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-08-21,3181,7,14444,2.0,0.0
6051,Mono County,CA,6,2022-08-22,3181,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-08-23,3181,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-08-24,3181,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-08-25,3181,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-08-26,3181,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-08-27,3181,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-08-28,3181,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-08-29,3181,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-08-30,3181,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-08-31,3182,7,14444,1.0,0.0
6051,Mono County,CA,6,2022-09-01,3183,7,14444,1.0,0.0
6051,Mono County,CA,6,2022-09-02,3183,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-09-03,3183,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-09-04,3183,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-09-05,3184,7,14444,1.0,0.0
6051,Mono County,CA,6,2022-09-06,3184,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-09-07,3184,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-09-08,3184,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-09-09,3184,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-09-10,3188,7,14444,4.0,0.0
6051,Mono County,CA,6,2022-09-11,3188,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-09-12,3188,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-09-13,3188,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-09-14,3188,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-09-15,3191,7,14444,3.0,0.0
6051,Mono County,CA,6,2022-09-16,3191,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-09-17,3191,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-09-18,3191,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-09-19,3191,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-09-20,3191,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-09-21,3191,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-09-22,3198,7,14444,7.0,0.0
6051,Mono County,CA,6,2022-09-23,3198,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-09-24,3198,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-09-25,3201,7,14444,3.0,0.0
6051,Mono County,CA,6,2022-09-26,3201,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-09-27,3201,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-09-28,3201,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-09-29,3201,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-09-30,3201,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-10-01,3201,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-10-02,3201,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-10-03,3201,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-10-04,3201,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-10-05,3205,7,14444,4.0,0.0
6051,Mono County,CA,6,2022-10-06,3205,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-10-07,3205,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-10-08,3205,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-10-09,3205,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-10-10,3205,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-10-11,3205,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-10-12,3205,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-10-13,3206,7,14444,1.0,0.0
6051,Mono County,CA,6,2022-10-14,3206,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-10-15,3206,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-10-16,3209,7,14444,3.0,0.0
6051,Mono County,CA,6,2022-10-17,3211,7,14444,2.0,0.0
6051,Mono County,CA,6,2022-10-18,3212,7,14444,1.0,0.0
6051,Mono County,CA,6,2022-10-19,3212,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-10-20,3212,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-10-21,3212,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-10-22,3212,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-10-23,3212,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-10-24,3214,7,14444,2.0,0.0
6051,Mono County,CA,6,2022-10-25,3215,7,14444,1.0,0.0
6051,Mono County,CA,6,2022-10-26,3215,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-10-27,3215,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-10-28,3215,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-10-29,3215,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-10-30,3215,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-10-31,3215,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-11-01,3215,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-11-02,3215,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-11-03,3215,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-11-04,3216,7,14444,1.0,0.0
6051,Mono County,CA,6,2022-11-05,3216,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-11-06,3216,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-11-07,3216,7,14444,0.0,0.0
6051,Mono County,CA,6,2022-11-08,3218,8,14444,2.0,1.0
6051,Mono County,CA,6,2022-11-09,3218,8,14444,0.0,0.0
6051,Mono County,CA,6,2022-11-10,3218,8,14444,0.0,0.0
6051,Mono County,CA,6,2022-11-11,3218,8,14444,0.0,0.0
6051,Mono County,CA,6,2022-11-12,3218,8,14444,0.0,0.0
6051,Mono County,CA,6,2022-11-13,3218,8,14444,0.0,0.0
6051,Mono County,CA,6,2022-11-14,3229,8,14444,11.0,0.0
6051,Mono County,CA,6,2022-11-15,3229,8,14444,0.0,0.0
6051,Mono County,CA,6,2022-11-16,3226,8,14444,-3.0,0.0
6051,Mono County,CA,6,2022-11-17,3226,8,14444,0.0,0.0
6051,Mono County,CA,6,2022-11-18,3226,8,14444,0.0,0.0
6051,Mono County,CA,6,2022-11-19,3226,8,14444,0.0,0.0
6051,Mono County,CA,6,2022-11-20,3226,8,14444,0.0,0.0
6051,Mono County,CA,6,2022-11-21,3226,8,14444,0.0,0.0
6051,Mono County,CA,6,2022-11-22,3232,8,14444,6.0,0.0
6051,Mono County,CA,6,2022-11-23,3233,8,14444,1.0,0.0
6051,Mono County,CA,6,2022-11-24,3233,8,14444,0.0,0.0
6051,Mono County,CA,6,2022-11-25,3233,8,14444,0.0,0.0
6051,Mono County,CA,6,2022-11-26,3233,8,14444,0.0,0.0
6051,Mono County,CA,6,2022-11-27,3233,8,14444,0.0,0.0
6051,Mono County,CA,6,2022-11-28,3237,8,14444,4.0,0.0
6051,Mono County,CA,6,2022-11-29,3237,8,14444,0.0,0.0
6051,Mono County,CA,6,2022-11-30,3237,8,14444,0.0,0.0
6051,Mono County,CA,6,2022-12-01,3237,8,14444,0.0,0.0
6051,Mono County,CA,6,2022-12-02,3237,8,14444,0.0,0.0
6051,Mono County,CA,6,2022-12-03,3237,8,14444,0.0,0.0
6051,Mono County,CA,6,2022-12-04,3237,8,14444,0.0,0.0
6051,Mono County,CA,6,2022-12-05,3238,8,14444,1.0,0.0
6051,Mono County,CA,6,2022-12-06,3238,8,14444,0.0,0.0
6051,Mono County,CA,6,2022-12-07,3238,8,14444,0.0,0.0
6051,Mono County,CA,6,2022-12-08,3238,8,14444,0.0,0.0
6051,Mono County,CA,6,2022-12-09,3238,8,14444,0.0,0.0
6051,Mono County,CA,6,2022-12-10,3238,8,14444,0.0,0.0
6051,Mono County,CA,6,2022-12-11,3238,8,14444,0.0,0.0
6051,Mono County,CA,6,2022-12-12,3238,8,14444,0.0,0.0
6051,Mono County,CA,6,2022-12-13,3238,8,14444,0.0,0.0
6051,Mono County,CA,6,2022-12-14,3251,8,14444,13.0,0.0
6051,Mono County,CA,6,2022-12-15,3251,8,14444,0.0,0.0
6051,Mono County,CA,6,2022-12-16,3251,8,14444,0.0,0.0
6051,Mono County,CA,6,2022-12-17,3251,8,14444,0.0,0.0
6051,Mono County,CA,6,2022-12-18,3251,8,14444,0.0,0.0
6051,Mono County,CA,6,2022-12-19,3260,8,14444,9.0,0.0
6051,Mono County,CA,6,2022-12-20,3265,8,14444,5.0,0.0
6051,Mono County,CA,6,2022-12-21,3266,8,14444,1.0,0.0
6051,Mono County,CA,6,2022-12-22,3267,8,14444,1.0,0.0
6051,Mono County,CA,6,2022-12-23,3267,8,14444,0.0,0.0
6051,Mono County,CA,6,2022-12-24,3267,8,14444,0.0,0.0
6051,Mono County,CA,6,2022-12-25,3267,8,14444,0.0,0.0
6051,Mono County,CA,6,2022-12-26,3269,8,14444,2.0,0.0
6051,Mono County,CA,6,2022-12-27,3274,8,14444,5.0,0.0
6051,Mono County,CA,6,2022-12-28,3274,8,14444,0.0,0.0
6051,Mono County,CA,6,2022-12-29,3274,8,14444,0.0,0.0
6051,Mono County,CA,6,2022-12-30,3274,8,14444,0.0,0.0
6051,Mono County,CA,6,2022-12-31,3274,8,14444,0.0,0.0
6051,Mono County,CA,6,2023-01-01,3274,8,14444,0.0,0.0
6051,Mono County,CA,6,2023-01-02,3274,8,14444,0.0,0.0
6053,Monterey County,CA,6,2022-05-30,82427,738,434061,125.0,1.0
6053,Monterey County,CA,6,2022-05-31,82444,738,434061,17.0,0.0
6053,Monterey County,CA,6,2022-06-01,82533,738,434061,89.0,0.0
6053,Monterey County,CA,6,2022-06-02,82549,738,434061,16.0,0.0
6053,Monterey County,CA,6,2022-06-03,82549,738,434061,0.0,0.0
6053,Monterey County,CA,6,2022-06-04,82549,738,434061,0.0,0.0
6053,Monterey County,CA,6,2022-06-05,82549,738,434061,0.0,0.0
6053,Monterey County,CA,6,2022-06-06,83161,739,434061,612.0,1.0
6053,Monterey County,CA,6,2022-06-07,83161,739,434061,0.0,0.0
6053,Monterey County,CA,6,2022-06-08,83161,739,434061,0.0,0.0
6053,Monterey County,CA,6,2022-06-09,83161,739,434061,0.0,0.0
6053,Monterey County,CA,6,2022-06-10,83488,739,434061,327.0,0.0
6053,Monterey County,CA,6,2022-06-11,83488,739,434061,0.0,0.0
6053,Monterey County,CA,6,2022-06-12,83924,741,434061,436.0,2.0
6053,Monterey County,CA,6,2022-06-13,83937,741,434061,13.0,0.0
6053,Monterey County,CA,6,2022-06-14,84112,743,434061,175.0,2.0
6053,Monterey County,CA,6,2022-06-15,84132,744,434061,20.0,1.0
6053,Monterey County,CA,6,2022-06-16,84133,744,434061,1.0,0.0
6053,Monterey County,CA,6,2022-06-17,84685,742,434061,552.0,-2.0
6053,Monterey County,CA,6,2022-06-18,84886,742,434061,201.0,0.0
6053,Monterey County,CA,6,2022-06-19,84954,742,434061,68.0,0.0
6053,Monterey County,CA,6,2022-06-20,85015,742,434061,61.0,0.0
6053,Monterey County,CA,6,2022-06-21,85143,742,434061,128.0,0.0
6053,Monterey County,CA,6,2022-06-22,85237,743,434061,94.0,1.0
6053,Monterey County,CA,6,2022-06-23,85274,743,434061,37.0,0.0
6053,Monterey County,CA,6,2022-06-24,85573,743,434061,299.0,0.0
6053,Monterey County,CA,6,2022-06-25,85670,743,434061,97.0,0.0
6053,Monterey County,CA,6,2022-06-26,85699,743,434061,29.0,0.0
6053,Monterey County,CA,6,2022-06-27,85710,743,434061,11.0,0.0
6053,Monterey County,CA,6,2022-06-28,85710,743,434061,0.0,0.0
6053,Monterey County,CA,6,2022-06-29,86357,743,434061,647.0,0.0
6053,Monterey County,CA,6,2022-06-30,86482,743,434061,125.0,0.0
6053,Monterey County,CA,6,2022-07-01,86614,744,434061,132.0,1.0
6053,Monterey County,CA,6,2022-07-02,86762,744,434061,148.0,0.0
6053,Monterey County,CA,6,2022-07-03,86845,745,434061,83.0,1.0
6053,Monterey County,CA,6,2022-07-04,86934,745,434061,89.0,0.0
6053,Monterey County,CA,6,2022-07-05,87042,745,434061,108.0,0.0
6053,Monterey County,CA,6,2022-07-06,87235,745,434061,193.0,0.0
6053,Monterey County,CA,6,2022-07-07,87398,747,434061,163.0,2.0
6053,Monterey County,CA,6,2022-07-08,87560,747,434061,162.0,0.0
6053,Monterey County,CA,6,2022-07-09,87719,748,434061,159.0,1.0
6053,Monterey County,CA,6,2022-07-10,87832,748,434061,113.0,0.0
6053,Monterey County,CA,6,2022-07-11,87574,745,434061,-258.0,-3.0
6053,Monterey County,CA,6,2022-07-12,87574,745,434061,0.0,0.0
6053,Monterey County,CA,6,2022-07-13,87574,745,434061,0.0,0.0
6053,Monterey County,CA,6,2022-07-14,88319,747,434061,745.0,2.0
6053,Monterey County,CA,6,2022-07-15,88446,747,434061,127.0,0.0
6053,Monterey County,CA,6,2022-07-16,88629,747,434061,183.0,0.0
6053,Monterey County,CA,6,2022-07-17,88702,747,434061,73.0,0.0
6053,Monterey County,CA,6,2022-07-18,88762,747,434061,60.0,0.0
6053,Monterey County,CA,6,2022-07-19,88928,747,434061,166.0,0.0
6053,Monterey County,CA,6,2022-07-20,89042,747,434061,114.0,0.0
6053,Monterey County,CA,6,2022-07-21,89066,747,434061,24.0,0.0
6053,Monterey County,CA,6,2022-07-22,89349,752,434061,283.0,5.0
6053,Monterey County,CA,6,2022-07-23,89445,752,434061,96.0,0.0
6053,Monterey County,CA,6,2022-07-24,89497,752,434061,52.0,0.0
6053,Monterey County,CA,6,2022-07-25,89519,752,434061,22.0,0.0
6053,Monterey County,CA,6,2022-07-26,89519,752,434061,0.0,0.0
6053,Monterey County,CA,6,2022-07-27,90043,754,434061,524.0,2.0
6053,Monterey County,CA,6,2022-07-28,90168,754,434061,125.0,0.0
6053,Monterey County,CA,6,2022-07-29,90263,754,434061,95.0,0.0
6053,Monterey County,CA,6,2022-07-30,90389,754,434061,126.0,0.0
6053,Monterey County,CA,6,2022-07-31,90436,754,434061,47.0,0.0
6053,Monterey County,CA,6,2022-08-01,90455,754,434061,19.0,0.0
6053,Monterey County,CA,6,2022-08-02,90756,757,434061,301.0,3.0
6053,Monterey County,CA,6,2022-08-03,90849,757,434061,93.0,0.0
6053,Monterey County,CA,6,2022-08-04,90883,757,434061,34.0,0.0
6053,Monterey County,CA,6,2022-08-05,91160,758,434061,277.0,1.0
6053,Monterey County,CA,6,2022-08-06,91249,758,434061,89.0,0.0
6053,Monterey County,CA,6,2022-08-07,91290,758,434061,41.0,0.0
6053,Monterey County,CA,6,2022-08-08,91305,758,434061,15.0,0.0
6053,Monterey County,CA,6,2022-08-09,91517,759,434061,212.0,1.0
6053,Monterey County,CA,6,2022-08-10,91584,759,434061,67.0,0.0
6053,Monterey County,CA,6,2022-08-11,91611,759,434061,27.0,0.0
6053,Monterey County,CA,6,2022-08-12,91869,759,434061,258.0,0.0
6053,Monterey County,CA,6,2022-08-13,91935,759,434061,66.0,0.0
6053,Monterey County,CA,6,2022-08-14,91970,759,434061,35.0,0.0
6053,Monterey County,CA,6,2022-08-15,91983,759,434061,13.0,0.0
6053,Monterey County,CA,6,2022-08-16,92216,760,434061,233.0,1.0
6053,Monterey County,CA,6,2022-08-17,92272,760,434061,56.0,0.0
6053,Monterey County,CA,6,2022-08-18,92286,760,434061,14.0,0.0
6053,Monterey County,CA,6,2022-08-19,92480,760,434061,194.0,0.0
6053,Monterey County,CA,6,2022-08-20,92554,760,434061,74.0,0.0
6053,Monterey County,CA,6,2022-08-21,92583,760,434061,29.0,0.0
6053,Monterey County,CA,6,2022-08-22,92589,760,434061,6.0,0.0
6053,Monterey County,CA,6,2022-08-23,92765,760,434061,176.0,0.0
6053,Monterey County,CA,6,2022-08-24,92826,760,434061,61.0,0.0
6053,Monterey County,CA,6,2022-08-25,92843,760,434061,17.0,0.0
6053,Monterey County,CA,6,2022-08-26,92986,762,434061,143.0,2.0
6053,Monterey County,CA,6,2022-08-27,93024,762,434061,38.0,0.0
6053,Monterey County,CA,6,2022-08-28,93041,762,434061,17.0,0.0
6053,Monterey County,CA,6,2022-08-29,93045,762,434061,4.0,0.0
6053,Monterey County,CA,6,2022-08-30,93045,762,434061,0.0,0.0
6053,Monterey County,CA,6,2022-08-31,93235,761,434061,190.0,-1.0
6053,Monterey County,CA,6,2022-09-01,93245,761,434061,10.0,0.0
6053,Monterey County,CA,6,2022-09-02,93245,761,434061,0.0,0.0
6053,Monterey County,CA,6,2022-09-03,93245,761,434061,0.0,0.0
6053,Monterey County,CA,6,2022-09-04,93245,761,434061,0.0,0.0
6053,Monterey County,CA,6,2022-09-05,93429,762,434061,184.0,1.0
6053,Monterey County,CA,6,2022-09-06,93429,762,434061,0.0,0.0
6053,Monterey County,CA,6,2022-09-07,93429,762,434061,0.0,0.0
6053,Monterey County,CA,6,2022-09-08,93429,762,434061,0.0,0.0
6053,Monterey County,CA,6,2022-09-09,93429,762,434061,0.0,0.0
6053,Monterey County,CA,6,2022-09-10,93512,762,434061,83.0,0.0
6053,Monterey County,CA,6,2022-09-11,93512,762,434061,0.0,0.0
6053,Monterey County,CA,6,2022-09-12,93512,762,434061,0.0,0.0
6053,Monterey County,CA,6,2022-09-13,93512,762,434061,0.0,0.0
6053,Monterey County,CA,6,2022-09-14,93512,762,434061,0.0,0.0
6053,Monterey County,CA,6,2022-09-15,93691,762,434061,179.0,0.0
6053,Monterey County,CA,6,2022-09-16,93691,762,434061,0.0,0.0
6053,Monterey County,CA,6,2022-09-17,93691,762,434061,0.0,0.0
6053,Monterey County,CA,6,2022-09-18,93691,762,434061,0.0,0.0
6053,Monterey County,CA,6,2022-09-19,93691,762,434061,0.0,0.0
6053,Monterey County,CA,6,2022-09-20,93691,762,434061,0.0,0.0
6053,Monterey County,CA,6,2022-09-21,93691,762,434061,0.0,0.0
6053,Monterey County,CA,6,2022-09-22,93828,766,434061,137.0,4.0
6053,Monterey County,CA,6,2022-09-23,93828,766,434061,0.0,0.0
6053,Monterey County,CA,6,2022-09-24,93828,766,434061,0.0,0.0
6053,Monterey County,CA,6,2022-09-25,93982,766,434061,154.0,0.0
6053,Monterey County,CA,6,2022-09-26,93987,766,434061,5.0,0.0
6053,Monterey County,CA,6,2022-09-27,93990,766,434061,3.0,0.0
6053,Monterey County,CA,6,2022-09-28,93990,766,434061,0.0,0.0
6053,Monterey County,CA,6,2022-09-29,93990,766,434061,0.0,0.0
6053,Monterey County,CA,6,2022-09-30,93990,766,434061,0.0,0.0
6053,Monterey County,CA,6,2022-10-01,93990,766,434061,0.0,0.0
6053,Monterey County,CA,6,2022-10-02,93990,766,434061,0.0,0.0
6053,Monterey County,CA,6,2022-10-03,93990,766,434061,0.0,0.0
6053,Monterey County,CA,6,2022-10-04,93990,766,434061,0.0,0.0
6053,Monterey County,CA,6,2022-10-05,94110,766,434061,120.0,0.0
6053,Monterey County,CA,6,2022-10-06,94110,766,434061,0.0,0.0
6053,Monterey County,CA,6,2022-10-07,94110,766,434061,0.0,0.0
6053,Monterey County,CA,6,2022-10-08,94110,766,434061,0.0,0.0
6053,Monterey County,CA,6,2022-10-09,94110,766,434061,0.0,0.0
6053,Monterey County,CA,6,2022-10-10,94110,766,434061,0.0,0.0
6053,Monterey County,CA,6,2022-10-11,94110,766,434061,0.0,0.0
6053,Monterey County,CA,6,2022-10-12,94110,766,434061,0.0,0.0
6053,Monterey County,CA,6,2022-10-13,94182,768,434061,72.0,2.0
6053,Monterey County,CA,6,2022-10-14,94182,768,434061,0.0,0.0
6053,Monterey County,CA,6,2022-10-15,94182,768,434061,0.0,0.0
6053,Monterey County,CA,6,2022-10-16,94259,768,434061,77.0,0.0
6053,Monterey County,CA,6,2022-10-17,94265,768,434061,6.0,0.0
6053,Monterey County,CA,6,2022-10-18,94274,768,434061,9.0,0.0
6053,Monterey County,CA,6,2022-10-19,94274,768,434061,0.0,0.0
6053,Monterey County,CA,6,2022-10-20,94274,768,434061,0.0,0.0
6053,Monterey County,CA,6,2022-10-21,94274,768,434061,0.0,0.0
6053,Monterey County,CA,6,2022-10-22,94274,768,434061,0.0,0.0
6053,Monterey County,CA,6,2022-10-23,94274,768,434061,0.0,0.0
6053,Monterey County,CA,6,2022-10-24,94421,769,434061,147.0,1.0
6053,Monterey County,CA,6,2022-10-25,94424,769,434061,3.0,0.0
6053,Monterey County,CA,6,2022-10-26,94424,769,434061,0.0,0.0
6053,Monterey County,CA,6,2022-10-27,94424,769,434061,0.0,0.0
6053,Monterey County,CA,6,2022-10-28,94424,769,434061,0.0,0.0
6053,Monterey County,CA,6,2022-10-29,94424,769,434061,0.0,0.0
6053,Monterey County,CA,6,2022-10-30,94424,769,434061,0.0,0.0
6053,Monterey County,CA,6,2022-10-31,94424,769,434061,0.0,0.0
6053,Monterey County,CA,6,2022-11-01,94424,769,434061,0.0,0.0
6053,Monterey County,CA,6,2022-11-02,94424,769,434061,0.0,0.0
6053,Monterey County,CA,6,2022-11-03,94424,769,434061,0.0,0.0
6053,Monterey County,CA,6,2022-11-04,94540,770,434061,116.0,1.0
